"Name","Code","Type","Date","New_cases","Population","Cumulative_cases","Period","Data_completeness","Cumulative_per_100000","New_cases_per_100000","Rolling_7_day_new_cases","Rolling_7_day_new_cases_per_100000","Perc_change_on_rolling_7_days_actual","Rolling_7_day_average_new_cases","Previous_7_days_sum"
"Arun","E07000224","Lower Tier Local Authority",2020-01-30,NA,NA,NA,"30 January 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-01-31,NA,NA,NA,"31 January 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-01,NA,NA,NA,"01 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-02,NA,NA,NA,"02 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-03,NA,NA,NA,"03 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-04,NA,NA,NA,"04 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-05,NA,NA,NA,"05 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-06,NA,NA,NA,"06 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-07,NA,NA,NA,"07 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-08,NA,NA,NA,"08 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-09,NA,NA,NA,"09 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-10,NA,NA,NA,"10 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-11,NA,NA,NA,"11 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-12,NA,NA,NA,"12 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-13,NA,NA,NA,"13 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-14,NA,NA,NA,"14 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-15,NA,NA,NA,"15 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-16,NA,NA,NA,"16 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-17,NA,NA,NA,"17 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-18,NA,NA,NA,"18 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-19,NA,NA,NA,"19 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-20,NA,NA,NA,"20 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-21,NA,NA,NA,"21 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-22,NA,NA,NA,"22 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-23,NA,NA,NA,"23 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-24,NA,NA,NA,"24 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-25,NA,NA,NA,"25 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-26,NA,NA,NA,"26 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-27,NA,NA,NA,"27 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-28,NA,NA,NA,"28 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-02-29,NA,NA,NA,"29 February 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-03-01,NA,NA,NA,"01 March 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-03-02,NA,NA,NA,"02 March 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-03-03,NA,NA,NA,"03 March 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-03-04,NA,NA,NA,"04 March 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-03-05,NA,NA,NA,"05 March 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-03-06,NA,NA,NA,"06 March 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-03-07,NA,NA,NA,"07 March 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-03-08,NA,NA,NA,"08 March 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-03-09,NA,NA,NA,"09 March 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-03-10,NA,NA,NA,"10 March 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-03-11,NA,NA,NA,"11 March 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-03-12,NA,NA,NA,"12 March 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-03-13,NA,NA,NA,"13 March 2020","Complete",NA,NA,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-03-14,1,160758,1,"14 March 2020","Complete",0.622053023799749,0.622053023799749,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-03-15,0,160758,1,"15 March 2020","Complete",0.622053023799749,0,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-03-16,0,160758,1,"16 March 2020","Complete",0.622053023799749,0,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-03-17,0,160758,1,"17 March 2020","Complete",0.622053023799749,0,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-03-18,1,160758,2,"18 March 2020","Complete",1.2441060475995,0.622053023799749,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-03-19,0,160758,2,"19 March 2020","Complete",1.2441060475995,0,NA,NA,0,NA,NA
"Arun","E07000224","Lower Tier Local Authority",2020-03-20,1,160758,3,"20 March 2020","Complete",1.86615907139925,0.622053023799749,3,1.86615907139925,0,0.428571428571429,NA
"Arun","E07000224","Lower Tier Local Authority",2020-03-21,1,160758,4,"21 March 2020","Complete",2.48821209519899,0.622053023799749,3,1.86615907139925,0,0.428571428571429,NA
"Arun","E07000224","Lower Tier Local Authority",2020-03-22,1,160758,5,"22 March 2020","Complete",3.11026511899874,0.622053023799749,4,2.48821209519899,0,0.571428571428571,NA
"Arun","E07000224","Lower Tier Local Authority",2020-03-23,1,160758,6,"23 March 2020","Complete",3.73231814279849,0.622053023799749,5,3.11026511899874,0,0.714285714285714,NA
"Arun","E07000224","Lower Tier Local Authority",2020-03-24,2,160758,8,"24 March 2020","Complete",4.97642419039799,1.2441060475995,7,4.35437116659824,0,1,NA
"Arun","E07000224","Lower Tier Local Authority",2020-03-25,2,160758,10,"25 March 2020","Complete",6.22053023799749,1.2441060475995,8,4.97642419039799,0,1.14285714285714,NA
"Arun","E07000224","Lower Tier Local Authority",2020-03-26,2,160758,12,"26 March 2020","Complete",7.46463628559698,1.2441060475995,10,6.22053023799749,0,1.42857142857143,NA
"Arun","E07000224","Lower Tier Local Authority",2020-03-27,2,160758,14,"27 March 2020","Complete",8.70874233319648,1.2441060475995,11,6.84258326179724,2.67,1.57142857142857,3
"Arun","E07000224","Lower Tier Local Authority",2020-03-28,4,160758,18,"28 March 2020","Complete",11.1969544283955,2.48821209519899,14,8.70874233319648,3.67,2,3
"Arun","E07000224","Lower Tier Local Authority",2020-03-29,1,160758,19,"29 March 2020","Complete",11.8190074521952,0.622053023799749,14,8.70874233319648,2.5,2,4
"Arun","E07000224","Lower Tier Local Authority",2020-03-30,2,160758,21,"30 March 2020","Complete",13.0631134997947,1.2441060475995,15,9.33079535699623,2,2.14285714285714,5
"Arun","E07000224","Lower Tier Local Authority",2020-03-31,4,160758,25,"31 March 2020","Complete",15.5513255949937,2.48821209519899,17,10.5749014045957,1.43,2.42857142857143,7
"Arun","E07000224","Lower Tier Local Authority",2020-04-01,0,160758,25,"01 April 2020","Complete",15.5513255949937,0,15,9.33079535699623,0.88,2.14285714285714,8
"Arun","E07000224","Lower Tier Local Authority",2020-04-02,2,160758,27,"02 April 2020","Complete",16.7954316425932,1.2441060475995,15,9.33079535699623,0.5,2.14285714285714,10
"Arun","E07000224","Lower Tier Local Authority",2020-04-03,2,160758,29,"03 April 2020","Complete",18.0395376901927,1.2441060475995,15,9.33079535699623,0.36,2.14285714285714,11
"Arun","E07000224","Lower Tier Local Authority",2020-04-04,5,160758,34,"04 April 2020","Complete",21.1498028091915,3.11026511899874,16,9.95284838079598,0.14,2.28571428571429,14
"Arun","E07000224","Lower Tier Local Authority",2020-04-05,2,160758,36,"05 April 2020","Complete",22.393908856791,1.2441060475995,17,10.5749014045957,0.21,2.42857142857143,14
"Arun","E07000224","Lower Tier Local Authority",2020-04-06,6,160758,42,"06 April 2020","Complete",26.1262269995894,3.73231814279849,21,13.0631134997947,0.4,3,15
"Arun","E07000224","Lower Tier Local Authority",2020-04-07,3,160758,45,"07 April 2020","Complete",27.9923860709887,1.86615907139925,20,12.441060475995,0.18,2.85714285714286,17
"Arun","E07000224","Lower Tier Local Authority",2020-04-08,3,160758,48,"08 April 2020","Complete",29.8585451423879,1.86615907139925,23,14.3072195473942,0.53,3.28571428571429,15
"Arun","E07000224","Lower Tier Local Authority",2020-04-09,4,160758,52,"09 April 2020","Complete",32.3467572375869,2.48821209519899,25,15.5513255949937,0.67,3.57142857142857,15
"Arun","E07000224","Lower Tier Local Authority",2020-04-10,3,160758,55,"10 April 2020","Complete",34.2129163089862,1.86615907139925,26,16.1733786187935,0.73,3.71428571428571,15
"Arun","E07000224","Lower Tier Local Authority",2020-04-11,4,160758,59,"11 April 2020","Complete",36.7011284041852,2.48821209519899,25,15.5513255949937,0.56,3.57142857142857,16
"Arun","E07000224","Lower Tier Local Authority",2020-04-12,5,160758,64,"12 April 2020","Complete",39.8113935231839,3.11026511899874,28,17.417484666393,0.65,4,17
"Arun","E07000224","Lower Tier Local Authority",2020-04-13,7,160758,71,"13 April 2020","Complete",44.1657646897822,4.35437116659824,29,18.0395376901927,0.38,4.14285714285714,21
"Arun","E07000224","Lower Tier Local Authority",2020-04-14,3,160758,74,"14 April 2020","Complete",46.0319237611814,1.86615907139925,29,18.0395376901927,0.45,4.14285714285714,20
"Arun","E07000224","Lower Tier Local Authority",2020-04-15,9,160758,83,"15 April 2020","Complete",51.6304009753791,5.59847721419774,35,21.7718558329912,0.52,5,23
"Arun","E07000224","Lower Tier Local Authority",2020-04-16,12,160758,95,"16 April 2020","Complete",59.0950372609761,7.46463628559698,43,26.7482800233892,0.72,6.14285714285714,25
"Arun","E07000224","Lower Tier Local Authority",2020-04-17,6,160758,101,"17 April 2020","Complete",62.8273554037746,3.73231814279849,46,28.6144390947884,0.77,6.57142857142857,26
"Arun","E07000224","Lower Tier Local Authority",2020-04-18,5,160758,106,"18 April 2020","Complete",65.9376205227734,3.11026511899874,47,29.2364921185882,0.88,6.71428571428571,25
"Arun","E07000224","Lower Tier Local Authority",2020-04-19,3,160758,109,"19 April 2020","Complete",67.8037795941726,1.86615907139925,45,27.9923860709887,0.61,6.42857142857143,28
"Arun","E07000224","Lower Tier Local Authority",2020-04-20,2,160758,111,"20 April 2020","Complete",69.0478856417721,1.2441060475995,40,24.8821209519899,0.38,5.71428571428571,29
"Arun","E07000224","Lower Tier Local Authority",2020-04-21,2,160758,113,"21 April 2020","Complete",70.2919916893716,1.2441060475995,39,24.2600679281902,0.34,5.57142857142857,29
"Arun","E07000224","Lower Tier Local Authority",2020-04-22,2,160758,115,"22 April 2020","Complete",71.5360977369711,1.2441060475995,32,19.905696761592,-0.09,4.57142857142857,35
"Arun","E07000224","Lower Tier Local Authority",2020-04-23,11,160758,126,"23 April 2020","Complete",78.3786809987683,6.84258326179724,31,19.2836437377922,-0.28,4.42857142857143,43
"Arun","E07000224","Lower Tier Local Authority",2020-04-24,8,160758,134,"24 April 2020","Complete",83.3551051891663,4.97642419039799,33,20.5277497853917,-0.28,4.71428571428571,46
"Arun","E07000224","Lower Tier Local Authority",2020-04-25,5,160758,139,"25 April 2020","Complete",86.4653703081651,3.11026511899874,33,20.5277497853917,-0.3,4.71428571428571,47
"Arun","E07000224","Lower Tier Local Authority",2020-04-26,4,160758,143,"26 April 2020","Complete",88.9535824033641,2.48821209519899,34,21.1498028091915,-0.24,4.85714285714286,45
"Arun","E07000224","Lower Tier Local Authority",2020-04-27,6,160758,149,"27 April 2020","Complete",92.6859005461626,3.73231814279849,38,23.6380149043905,-0.05,5.42857142857143,40
"Arun","E07000224","Lower Tier Local Authority",2020-04-28,13,160758,162,"28 April 2020","Complete",100.772589855559,8.08668930939673,49,30.4805981661877,0.26,7,39
"Arun","E07000224","Lower Tier Local Authority",2020-04-29,1,160758,163,"29 April 2020","Complete",101.394642879359,0.622053023799749,48,29.8585451423879,0.5,6.85714285714286,32
"Arun","E07000224","Lower Tier Local Authority",2020-04-30,12,160758,175,"30 April 2020","Complete",108.859279164956,7.46463628559698,49,30.4805981661877,0.58,7,31
"Arun","E07000224","Lower Tier Local Authority",2020-05-01,7,160758,182,"01 May 2020","Complete",113.213650331554,4.35437116659824,48,29.8585451423879,0.45,6.85714285714286,33
"Arun","E07000224","Lower Tier Local Authority",2020-05-02,5,160758,187,"02 May 2020","Complete",116.323915450553,3.11026511899874,48,29.8585451423879,0.45,6.85714285714286,33
"Arun","E07000224","Lower Tier Local Authority",2020-05-03,4,160758,191,"03 May 2020","Complete",118.812127545752,2.48821209519899,48,29.8585451423879,0.41,6.85714285714286,34
"Arun","E07000224","Lower Tier Local Authority",2020-05-04,1,160758,192,"04 May 2020","Complete",119.434180569552,0.622053023799749,43,26.7482800233892,0.13,6.14285714285714,38
"Arun","E07000224","Lower Tier Local Authority",2020-05-05,7,160758,199,"05 May 2020","Complete",123.78855173615,4.35437116659824,37,23.0159618805907,-0.24,5.28571428571429,49
"Arun","E07000224","Lower Tier Local Authority",2020-05-06,7,160758,206,"06 May 2020","Complete",128.142922902748,4.35437116659824,43,26.7482800233892,-0.1,6.14285714285714,48
"Arun","E07000224","Lower Tier Local Authority",2020-05-07,28,160758,234,"07 May 2020","Complete",145.560407569141,17.417484666393,59,36.7011284041852,0.2,8.42857142857143,49
"Arun","E07000224","Lower Tier Local Authority",2020-05-08,11,160758,245,"08 May 2020","Complete",152.402990830938,6.84258326179724,63,39.1893404993842,0.31,9,48
"Arun","E07000224","Lower Tier Local Authority",2020-05-09,1,160758,246,"09 May 2020","Complete",153.025043854738,0.622053023799749,59,36.7011284041852,0.23,8.42857142857143,48
"Arun","E07000224","Lower Tier Local Authority",2020-05-10,4,160758,250,"10 May 2020","Complete",155.513255949937,2.48821209519899,59,36.7011284041852,0.23,8.42857142857143,48
"Arun","E07000224","Lower Tier Local Authority",2020-05-11,7,160758,257,"11 May 2020","Complete",159.867627116535,4.35437116659824,65,40.4334465469837,0.51,9.28571428571429,43
"Arun","E07000224","Lower Tier Local Authority",2020-05-12,6,160758,263,"12 May 2020","Complete",163.599945259334,3.73231814279849,64,39.8113935231839,0.73,9.14285714285714,37
"Arun","E07000224","Lower Tier Local Authority",2020-05-13,1,160758,264,"13 May 2020","Complete",164.221998283134,0.622053023799749,58,36.0790753803854,0.35,8.28571428571429,43
"Arun","E07000224","Lower Tier Local Authority",2020-05-14,3,160758,267,"14 May 2020","Complete",166.088157354533,1.86615907139925,33,20.5277497853917,-0.44,4.71428571428571,59
"Arun","E07000224","Lower Tier Local Authority",2020-05-15,1,160758,268,"15 May 2020","Complete",166.710210378333,0.622053023799749,23,14.3072195473942,-0.63,3.28571428571429,63
"Arun","E07000224","Lower Tier Local Authority",2020-05-16,9,160758,277,"16 May 2020","Complete",172.30868759253,5.59847721419774,31,19.2836437377922,-0.47,4.42857142857143,59
"Arun","E07000224","Lower Tier Local Authority",2020-05-17,0,160758,277,"17 May 2020","Complete",172.30868759253,0,27,16.7954316425932,-0.54,3.85714285714286,59
"Arun","E07000224","Lower Tier Local Authority",2020-05-18,3,160758,280,"18 May 2020","Complete",174.17484666393,1.86615907139925,23,14.3072195473942,-0.65,3.28571428571429,65
"Arun","E07000224","Lower Tier Local Authority",2020-05-19,2,160758,282,"19 May 2020","Complete",175.418952711529,1.2441060475995,19,11.8190074521952,-0.7,2.71428571428571,64
"Arun","E07000224","Lower Tier Local Authority",2020-05-20,5,160758,287,"20 May 2020","Complete",178.529217830528,3.11026511899874,23,14.3072195473942,-0.6,3.28571428571429,58
"Arun","E07000224","Lower Tier Local Authority",2020-05-21,1,160758,288,"21 May 2020","Complete",179.151270854328,0.622053023799749,21,13.0631134997947,-0.36,3,33
"Arun","E07000224","Lower Tier Local Authority",2020-05-22,0,160758,288,"22 May 2020","Complete",179.151270854328,0,20,12.441060475995,-0.13,2.85714285714286,23
"Arun","E07000224","Lower Tier Local Authority",2020-05-23,1,160758,289,"23 May 2020","Complete",179.773323878127,0.622053023799749,12,7.46463628559698,-0.61,1.71428571428571,31
"Arun","E07000224","Lower Tier Local Authority",2020-05-24,2,160758,291,"24 May 2020","Complete",181.017429925727,1.2441060475995,14,8.70874233319648,-0.48,2,27
"Arun","E07000224","Lower Tier Local Authority",2020-05-25,1,160758,292,"25 May 2020","Complete",181.639482949527,0.622053023799749,12,7.46463628559698,-0.48,1.71428571428571,23
"Arun","E07000224","Lower Tier Local Authority",2020-05-26,1,160758,293,"26 May 2020","Complete",182.261535973326,0.622053023799749,11,6.84258326179724,-0.42,1.57142857142857,19
"Arun","E07000224","Lower Tier Local Authority",2020-05-27,0,160758,293,"27 May 2020","Complete",182.261535973326,0,6,3.73231814279849,-0.74,0.857142857142857,23
"Arun","E07000224","Lower Tier Local Authority",2020-05-28,1,160758,294,"28 May 2020","Complete",182.883588997126,0.622053023799749,6,3.73231814279849,-0.71,0.857142857142857,21
"Arun","E07000224","Lower Tier Local Authority",2020-05-29,1,160758,295,"29 May 2020","Complete",183.505642020926,0.622053023799749,7,4.35437116659824,-0.65,1,20
"Arun","E07000224","Lower Tier Local Authority",2020-05-30,1,160758,296,"30 May 2020","Complete",184.127695044726,0.622053023799749,7,4.35437116659824,-0.42,1,12
"Arun","E07000224","Lower Tier Local Authority",2020-05-31,0,160758,296,"31 May 2020","Complete",184.127695044726,0,5,3.11026511899874,-0.64,0.714285714285714,14
"Arun","E07000224","Lower Tier Local Authority",2020-06-01,4,160758,300,"01 June 2020","Complete",186.615907139925,2.48821209519899,8,4.97642419039799,-0.33,1.14285714285714,12
"Arun","E07000224","Lower Tier Local Authority",2020-06-02,1,160758,301,"02 June 2020","Complete",187.237960163724,0.622053023799749,8,4.97642419039799,-0.27,1.14285714285714,11
"Arun","E07000224","Lower Tier Local Authority",2020-06-03,2,160758,303,"03 June 2020","Complete",188.482066211324,1.2441060475995,10,6.22053023799749,0.67,1.42857142857143,6
"Arun","E07000224","Lower Tier Local Authority",2020-06-04,1,160758,304,"04 June 2020","Complete",189.104119235124,0.622053023799749,10,6.22053023799749,0.67,1.42857142857143,6
"Arun","E07000224","Lower Tier Local Authority",2020-06-05,1,160758,305,"05 June 2020","Complete",189.726172258923,0.622053023799749,10,6.22053023799749,0.43,1.42857142857143,7
"Arun","E07000224","Lower Tier Local Authority",2020-06-06,1,160758,306,"06 June 2020","Complete",190.348225282723,0.622053023799749,10,6.22053023799749,0.43,1.42857142857143,7
"Arun","E07000224","Lower Tier Local Authority",2020-06-07,1,160758,307,"07 June 2020","Complete",190.970278306523,0.622053023799749,11,6.84258326179724,1.2,1.57142857142857,5
"Arun","E07000224","Lower Tier Local Authority",2020-06-08,1,160758,308,"08 June 2020","Complete",191.592331330323,0.622053023799749,8,4.97642419039799,0,1.14285714285714,8
"Arun","E07000224","Lower Tier Local Authority",2020-06-09,0,160758,308,"09 June 2020","Complete",191.592331330323,0,7,4.35437116659824,-0.12,1,8
"Arun","E07000224","Lower Tier Local Authority",2020-06-10,1,160758,309,"10 June 2020","Complete",192.214384354122,0.622053023799749,6,3.73231814279849,-0.4,0.857142857142857,10
"Arun","E07000224","Lower Tier Local Authority",2020-06-11,1,160758,310,"11 June 2020","Complete",192.836437377922,0.622053023799749,6,3.73231814279849,-0.4,0.857142857142857,10
"Arun","E07000224","Lower Tier Local Authority",2020-06-12,0,160758,310,"12 June 2020","Complete",192.836437377922,0,5,3.11026511899874,-0.5,0.714285714285714,10
"Arun","E07000224","Lower Tier Local Authority",2020-06-13,0,160758,310,"13 June 2020","Complete",192.836437377922,0,4,2.48821209519899,-0.6,0.571428571428571,10
"Arun","E07000224","Lower Tier Local Authority",2020-06-14,0,160758,310,"14 June 2020","Complete",192.836437377922,0,3,1.86615907139925,-0.73,0.428571428571429,11
"Arun","E07000224","Lower Tier Local Authority",2020-06-15,2,160758,312,"15 June 2020","Complete",194.080543425522,1.2441060475995,4,2.48821209519899,-0.5,0.571428571428571,8
"Arun","E07000224","Lower Tier Local Authority",2020-06-16,0,160758,312,"16 June 2020","Complete",194.080543425522,0,4,2.48821209519899,-0.43,0.571428571428571,7
"Arun","E07000224","Lower Tier Local Authority",2020-06-17,3,160758,315,"17 June 2020","Complete",195.946702496921,1.86615907139925,6,3.73231814279849,0,0.857142857142857,6
"Arun","E07000224","Lower Tier Local Authority",2020-06-18,0,160758,315,"18 June 2020","Complete",195.946702496921,0,5,3.11026511899874,-0.17,0.714285714285714,6
"Arun","E07000224","Lower Tier Local Authority",2020-06-19,0,160758,315,"19 June 2020","Complete",195.946702496921,0,5,3.11026511899874,0,0.714285714285714,5
"Arun","E07000224","Lower Tier Local Authority",2020-06-20,0,160758,315,"20 June 2020","Complete",195.946702496921,0,5,3.11026511899874,0.25,0.714285714285714,4
"Arun","E07000224","Lower Tier Local Authority",2020-06-21,0,160758,315,"21 June 2020","Complete",195.946702496921,0,5,3.11026511899874,0.67,0.714285714285714,3
"Arun","E07000224","Lower Tier Local Authority",2020-06-22,2,160758,317,"22 June 2020","Complete",197.19080854452,1.2441060475995,5,3.11026511899874,0.25,0.714285714285714,4
"Arun","E07000224","Lower Tier Local Authority",2020-06-23,0,160758,317,"23 June 2020","Complete",197.19080854452,0,5,3.11026511899874,0.25,0.714285714285714,4
"Arun","E07000224","Lower Tier Local Authority",2020-06-24,1,160758,318,"24 June 2020","Complete",197.81286156832,0.622053023799749,3,1.86615907139925,-0.5,0.428571428571429,6
"Arun","E07000224","Lower Tier Local Authority",2020-06-25,1,160758,319,"25 June 2020","Complete",198.43491459212,0.622053023799749,4,2.48821209519899,-0.2,0.571428571428571,5
"Arun","E07000224","Lower Tier Local Authority",2020-06-26,0,160758,319,"26 June 2020","Complete",198.43491459212,0,4,2.48821209519899,-0.2,0.571428571428571,5
"Arun","E07000224","Lower Tier Local Authority",2020-06-27,0,160758,319,"27 June 2020","Complete",198.43491459212,0,4,2.48821209519899,-0.2,0.571428571428571,5
"Arun","E07000224","Lower Tier Local Authority",2020-06-28,0,160758,319,"28 June 2020","Complete",198.43491459212,0,4,2.48821209519899,-0.2,0.571428571428571,5
"Arun","E07000224","Lower Tier Local Authority",2020-06-29,0,160758,319,"29 June 2020","Complete",198.43491459212,0,2,1.2441060475995,-0.6,0.285714285714286,5
"Arun","E07000224","Lower Tier Local Authority",2020-06-30,0,160758,319,"30 June 2020","Complete",198.43491459212,0,2,1.2441060475995,-0.6,0.285714285714286,5
"Arun","E07000224","Lower Tier Local Authority",2020-07-01,0,160758,319,"01 July 2020","Complete",198.43491459212,0,1,0.622053023799749,-0.67,0.142857142857143,3
"Arun","E07000224","Lower Tier Local Authority",2020-07-02,0,160758,319,"02 July 2020","Complete",198.43491459212,0,0,0,-1,0,4
"Arun","E07000224","Lower Tier Local Authority",2020-07-03,0,160758,319,"03 July 2020","Complete",198.43491459212,0,0,0,-1,0,4
"Arun","E07000224","Lower Tier Local Authority",2020-07-04,0,160758,319,"04 July 2020","Complete",198.43491459212,0,0,0,-1,0,4
"Arun","E07000224","Lower Tier Local Authority",2020-07-05,0,160758,319,"05 July 2020","Complete",198.43491459212,0,0,0,-1,0,4
"Arun","E07000224","Lower Tier Local Authority",2020-07-06,0,160758,319,"06 July 2020","Complete",198.43491459212,0,0,0,-1,0,2
"Arun","E07000224","Lower Tier Local Authority",2020-07-07,1,160758,320,"07 July 2020","Complete",199.05696761592,0.622053023799749,1,0.622053023799749,-0.5,0.142857142857143,2
"Arun","E07000224","Lower Tier Local Authority",2020-07-08,0,160758,320,"08 July 2020","Complete",199.05696761592,0,1,0.622053023799749,0,0.142857142857143,1
"Arun","E07000224","Lower Tier Local Authority",2020-07-09,1,160758,321,"09 July 2020","Complete",199.679020639719,0.622053023799749,2,1.2441060475995,1,0.285714285714286,0
"Arun","E07000224","Lower Tier Local Authority",2020-07-10,0,160758,321,"10 July 2020","Complete",199.679020639719,0,2,1.2441060475995,1,0.285714285714286,0
"Arun","E07000224","Lower Tier Local Authority",2020-07-11,0,160758,321,"11 July 2020","Complete",199.679020639719,0,2,1.2441060475995,1,0.285714285714286,0
"Arun","E07000224","Lower Tier Local Authority",2020-07-12,0,160758,321,"12 July 2020","Complete",199.679020639719,0,2,1.2441060475995,1,0.285714285714286,0
"Arun","E07000224","Lower Tier Local Authority",2020-07-13,2,160758,323,"13 July 2020","Complete",200.923126687319,1.2441060475995,4,2.48821209519899,1,0.571428571428571,0
"Arun","E07000224","Lower Tier Local Authority",2020-07-14,1,160758,324,"14 July 2020","Complete",201.545179711119,0.622053023799749,4,2.48821209519899,3,0.571428571428571,1
"Arun","E07000224","Lower Tier Local Authority",2020-07-15,0,160758,324,"15 July 2020","Complete",201.545179711119,0,4,2.48821209519899,3,0.571428571428571,1
"Arun","E07000224","Lower Tier Local Authority",2020-07-16,0,160758,324,"16 July 2020","Complete",201.545179711119,0,3,1.86615907139925,0.5,0.428571428571429,2
"Arun","E07000224","Lower Tier Local Authority",2020-07-17,0,160758,324,"17 July 2020","Complete",201.545179711119,0,3,1.86615907139925,0.5,0.428571428571429,2
"Arun","E07000224","Lower Tier Local Authority",2020-07-18,1,160758,325,"18 July 2020","Complete",202.167232734918,0.622053023799749,4,2.48821209519899,1,0.571428571428571,2
"Arun","E07000224","Lower Tier Local Authority",2020-07-19,0,160758,325,"19 July 2020","Complete",202.167232734918,0,4,2.48821209519899,1,0.571428571428571,2
